geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
421019800001048,1289,East Park,,0,0,4260000
421019800001049,1289,East Park,,0,0,4260000
421019800001050,1289,East Park,,0,0,4260000
421019800001051,1289,East Park,,0,0,4260000
421019800001052,1289,East Park,,0,0,4260000
421019800001054,1289,East Park,,0,0,4260000
421019800001055,1289,East Park,,0,0,4260000
421019800001056,1289,East Park,,0,0,4260000
421019800001057,1289,East Park,,0,0,4260000
421019800001058,1289,East Park,,0,0,4260000
421019800001136,1289,East Park,,0,0,4260000
421019800001137,1289,East Park,,0,0,4260000
421019800001138,1289,East Park,,0,0,4260000
421019800001139,1289,East Park,,0,0,4260000
421019800001140,1289,East Park,,0,0,4260000
421019800001141,1289,East Park,,0,0,4260000
421019800001142,1289,East Park,,0,0,4260000
421019800001143,1289,East Park,,0,0,4260000
421019800001144,1289,East Park,,0,0,4260000
421019800001145,1289,East Park,,0,0,4260000
421019800001167,1289,East Park,,0,0,4260000
421019800001168,1289,East Park,,0,0,4260000
421019800001169,1289,East Park,,0,0,4260000
421019800001170,1289,East Park,,0,0,4260000
421019800001171,1289,East Park,,0,0,4260000
421019800001172,1289,East Park,,0,0,4260000
421019800001173,1289,East Park,,0,0,4260000
421019800001174,1289,East Park,,0,0,4260000
421019800001175,1289,East Park,,0,0,4260000
421019800001176,1289,East Park,,0,0,4260000
421019800001177,1289,East Park,,0,0,4260000
421019800001182,1289,East Park,,0,0,4260000
421019800001184,1289,East Park,,26,19,4260000
421019800001185,1289,East Park,,0,0,4260000
421019800001186,1289,East Park,,20,12,4260000
421019800001187,1289,East Park,,0,0,4260000
421019800001188,1289,East Park,,36,20,4260000
421019800001189,1289,East Park,,0,0,4260000
421019800001223,1289,East Park,,0,0,4260000
421019800001224,1289,East Park,,0,0,4260000
421019800001225,1289,East Park,,0,0,4260000
421019800001226,1289,East Park,,0,0,4260000
421019800001235,1289,East Park,,0,0,4260000
421019800001236,1289,East Park,,0,0,4260000
421019800001238,1289,East Park,,0,0,4260000
421019800001239,1289,East Park,,31,18,4260000
421010114006000,1290,Wynnefield,,17,8,4260000
421010114006001,1290,Wynnefield,,0,0,4260000
421010118001000,1290,Wynnefield,,0,0,4260000
421010118001001,1290,Wynnefield,,122,41,4260000
421010118001002,1290,Wynnefield,,129,50,4260000
421010118001003,1290,Wynnefield,,139,52,4260000
421010118001004,1290,Wynnefield,,134,56,4260000
421010118001005,1290,Wynnefield,,132,58,4260000
421010118001006,1290,Wynnefield,,125,49,4260000
421010118002000,1290,Wynnefield,,147,62,4260000
421010118002001,1290,Wynnefield,,185,75,4260000
421010118002002,1290,Wynnefield,,188,75,4260000
421010118002003,1290,Wynnefield,,165,67,4260000
421010118002004,1290,Wynnefield,,188,75,4260000
421010118002005,1290,Wynnefield,,190,76,4260000
421010118003000,1290,Wynnefield,,244,104,4260000
421010118003001,1290,Wynnefield,,226,103,4260000
421010118003002,1290,Wynnefield,,200,87,4260000
421010118003003,1290,Wynnefield,,233,95,4260000
421010118003004,1290,Wynnefield,,0,0,4260000
421010118003005,1290,Wynnefield,,198,95,4260000
421010118003006,1290,Wynnefield,,0,0,4260000
421010118004000,1290,Wynnefield,,177,71,4260000
421010118004001,1290,Wynnefield,,82,35,4260000
421010118004002,1290,Wynnefield,,20,10,4260000
421010118004003,1290,Wynnefield,,80,31,4260000
421010118004004,1290,Wynnefield,,48,22,4260000
421010118004005,1290,Wynnefield,,0,0,4260000
421010118004006,1290,Wynnefield,,203,79,4260000
421010118005000,1290,Wynnefield,,147,61,4260000
421010118005001,1290,Wynnefield,,222,99,4260000
421010118005002,1290,Wynnefield,,97,40,4260000
421010118005003,1290,Wynnefield,,104,39,4260000
421010118005004,1290,Wynnefield,,106,41,4260000
421010118005005,1290,Wynnefield,,143,61,4260000
421010118005006,1290,Wynnefield,,140,55,4260000
421010118005007,1290,Wynnefield,,132,57,4260000
421010118005008,1290,Wynnefield,,102,43,4260000
421010118005009,1290,Wynnefield,,0,0,4260000
421010118005010,1290,Wynnefield,,85,41,4260000
421010118005011,1290,Wynnefield,,29,17,4260000
421010118005012,1290,Wynnefield,,36,19,4260000
421010118006000,1290,Wynnefield,,0,0,4260000
421010118006001,1290,Wynnefield,,150,59,4260000
421010118006002,1290,Wynnefield,,125,51,4260000
421010118006003,1290,Wynnefield,,98,41,4260000
421010118006004,1290,Wynnefield,,101,42,4260000
421010118006005,1290,Wynnefield,,150,58,4260000
421010118006006,1290,Wynnefield,,99,48,4260000
421010119001000,1290,Wynnefield,,89,31,4260000
421010119001001,1290,Wynnefield,,8,0,4260000
421010119001002,1290,Wynnefield,,55,26,4260000
421010119001003,1290,Wynnefield,,84,40,4260000
421010119001004,1290,Wynnefield,,123,50,4260000
421010119001005,1290,Wynnefield,,86,43,4260000
421010119001006,1290,Wynnefield,,90,36,4260000
421010119001007,1290,Wynnefield,,141,67,4260000
421010119001008,1290,Wynnefield,,128,55,4260000
421010119001009,1290,Wynnefield,,122,56,4260000
421010119001010,1290,Wynnefield,,67,31,4260000
421010119001011,1290,Wynnefield,,71,27,4260000
421010119001012,1290,Wynnefield,,119,58,4260000
421010119002000,1290,Wynnefield,,294,170,4260000
421010119002001,1290,Wynnefield,,190,72,4260000
421010119002002,1290,Wynnefield,,186,77,4260000
421010119002003,1290,Wynnefield,,164,64,4260000
421010119002004,1290,Wynnefield,,117,46,4260000
421010119002005,1290,Wynnefield,,58,26,4260000
421010119002006,1290,Wynnefield,,90,52,4260000
421010119002007,1290,Wynnefield,,287,149,4260000
421010119002008,1290,Wynnefield,,98,38,4260000
421010119002009,1290,Wynnefield,,168,76,4260000
421010119003000,1290,Wynnefield,,0,0,4260000
421010119003001,1290,Wynnefield,,0,0,4260000
421010119003002,1290,Wynnefield,,207,89,4260000
421010119003003,1290,Wynnefield,,142,57,4260000
421010119003004,1290,Wynnefield,,130,57,4260000
421010119003005,1290,Wynnefield,,42,29,4260000
421010119003006,1290,Wynnefield,,72,42,4260000
421010119003007,1290,Wynnefield,,169,70,4260000
421010119003008,1290,Wynnefield,,83,51,4260000
421010119003009,1290,Wynnefield,,60,26,4260000
421010119003010,1290,Wynnefield,,60,27,4260000
421010119004000,1290,Wynnefield,,297,231,4260000
421010119004001,1290,Wynnefield,,217,118,4260000
421010119004002,1290,Wynnefield,,48,16,4260000
421010119004003,1290,Wynnefield,,47,12,4260000
421010119004004,1290,Wynnefield,,51,17,4260000
421010119004005,1290,Wynnefield,,37,10,4260000
421010119004006,1290,Wynnefield,,42,25,4260000
421010119005000,1290,Wynnefield,,189,82,4260000
421010119005001,1290,Wynnefield,,108,45,4260000
421010119005002,1290,Wynnefield,,85,27,4260000
421010119005003,1290,Wynnefield,,88,28,4260000
421010119005004,1290,Wynnefield,,73,32,4260000
421010119005005,1290,Wynnefield,,113,50,4260000
421010120001000,1290,Wynnefield,,243,131,4260000
421010120001001,1290,Wynnefield,,115,55,4260000
421010120001002,1290,Wynnefield,,37,14,4260000
421010120001003,1290,Wynnefield,,78,51,4260000
421010120001004,1290,Wynnefield,,15,6,4260000
421010120001005,1290,Wynnefield,,17,6,4260000
421010120001006,1290,Wynnefield,,30,12,4260000
421010120002000,1290,Wynnefield,,266,175,4260000
421010121001000,1290,Wynnefield,,269,166,4260000
421010121001001,1290,Wynnefield,,55,285,4260000
421010121001002,1290,Wynnefield,,70,34,4260000
421010121001003,1290,Wynnefield,,114,45,4260000
421010121001004,1290,Wynnefield,,126,53,4260000
421010121001005,1290,Wynnefield,,158,77,4260000
421010121001006,1290,Wynnefield,,392,271,4260000
421010121001007,1290,Wynnefield,,74,40,4260000
421010121002000,1290,Wynnefield,,520,117,4260000
421010121002001,1290,Wynnefield,,86,36,4260000
421010121002002,1290,Wynnefield,,202,192,4260000
421010121002003,1290,Wynnefield,,351,192,4260000
421010121002004,1290,Wynnefield,,49,46,4260000
421010121002005,1290,Wynnefield,,56,22,4260000
421010121002006,1290,Wynnefield,,25,12,4260000
421019800001087,1290,Wynnefield,,0,0,4260000
421019800001088,1290,Wynnefield,,0,0,4260000
421019800001092,1290,Wynnefield,,0,0,4260000
421010122011000,1291,West Park,,0,0,4260000
421010207004025,1291,West Park,,0,0,4260000
421019800001000,1291,West Park,,0,0,4260000
421019800001001,1291,West Park,,0,0,4260000
421019800001002,1291,West Park,,0,0,4260000
421019800001004,1291,West Park,,0,0,4260000
421019800001005,1291,West Park,,0,0,4260000
421019800001006,1291,West Park,,0,0,4260000
421019800001007,1291,West Park,,0,0,4260000
421019800001008,1291,West Park,,0,0,4260000
421019800001009,1291,West Park,,0,0,4260000
421019800001010,1291,West Park,,0,0,4260000
421019800001011,1291,West Park,,0,0,4260000
421019800001012,1291,West Park,,0,0,4260000
421019800001013,1291,West Park,,0,0,4260000
421019800001014,1291,West Park,,0,0,4260000
421019800001015,1291,West Park,,0,0,4260000
421019800001016,1291,West Park,,3,2,4260000
421019800001017,1291,West Park,,0,0,4260000
421019800001018,1291,West Park,,0,0,4260000
421019800001019,1291,West Park,,0,0,4260000
421019800001020,1291,West Park,,0,0,4260000
421019800001021,1291,West Park,,0,0,4260000
421019800001022,1291,West Park,,0,0,4260000
421019800001023,1291,West Park,,0,0,4260000
421019800001024,1291,West Park,,0,0,4260000
421019800001025,1291,West Park,,0,0,4260000
421019800001026,1291,West Park,,0,0,4260000
421019800001027,1291,West Park,,0,0,4260000
421019800001028,1291,West Park,,0,0,4260000
421019800001029,1291,West Park,,0,0,4260000
421019800001030,1291,West Park,,0,0,4260000
421019800001031,1291,West Park,,0,0,4260000
421019800001036,1291,West Park,,0,0,4260000
421019800001037,1291,West Park,,0,0,4260000
421019800001038,1291,West Park,,0,0,4260000
421019800001039,1291,West Park,,0,0,4260000
421019800001040,1291,West Park,,0,0,4260000
421019800001041,1291,West Park,,0,0,4260000
421019800001042,1291,West Park,,0,0,4260000
421019800001059,1291,West Park,,0,0,4260000
421019800001060,1291,West Park,,0,0,4260000
421019800001061,1291,West Park,,0,0,4260000
421019800001062,1291,West Park,,0,0,4260000
421019800001063,1291,West Park,,0,0,4260000
421019800001064,1291,West Park,,0,0,4260000
421019800001065,1291,West Park,,12,9,4260000
421019800001066,1291,West Park,,0,0,4260000
421019800001067,1291,West Park,,0,0,4260000
421019800001068,1291,West Park,,0,0,4260000
421019800001069,1291,West Park,,0,0,4260000
421019800001070,1291,West Park,,90,0,4260000
421019800001071,1291,West Park,,0,0,4260000
421019800001072,1291,West Park,,0,0,4260000
421019800001073,1291,West Park,,0,0,4260000
421019800001074,1291,West Park,,0,0,4260000
421019800001075,1291,West Park,,0,0,4260000
421019800001076,1291,West Park,,0,0,4260000
421019800001077,1291,West Park,,0,0,4260000
421019800001078,1291,West Park,,0,0,4260000
421019800001079,1291,West Park,,0,0,4260000
421019800001080,1291,West Park,,0,0,4260000
421019800001081,1291,West Park,,0,0,4260000
421019800001082,1291,West Park,,0,0,4260000
421019800001083,1291,West Park,,0,0,4260000
421019800001084,1291,West Park,,0,0,4260000
421019800001085,1291,West Park,,0,0,4260000
421019800001086,1291,West Park,,0,0,4260000
421019800001089,1291,West Park,,0,0,4260000
421019800001090,1291,West Park,,0,0,4260000
421019800001091,1291,West Park,,0,0,4260000
421019800001093,1291,West Park,,0,0,4260000
421019800001094,1291,West Park,,0,0,4260000
421019800001095,1291,West Park,,0,0,4260000
421019800001096,1291,West Park,,0,0,4260000
421019800001097,1291,West Park,,0,0,4260000
421019800001098,1291,West Park,,0,0,4260000
421019800001099,1291,West Park,,0,0,4260000
421019800001100,1291,West Park,,0,0,4260000
421019800001101,1291,West Park,,0,0,4260000
421019800001102,1291,West Park,,0,0,4260000
421019800001103,1291,West Park,,0,0,4260000
421019800001104,1291,West Park,,0,0,4260000
421019800001105,1291,West Park,,0,0,4260000
421019800001106,1291,West Park,,0,0,4260000
421019800001107,1291,West Park,,0,0,4260000
421019800001108,1291,West Park,,0,0,4260000
421019800001109,1291,West Park,,0,0,4260000
421019800001110,1291,West Park,,0,0,4260000
421019800001111,1291,West Park,,0,0,4260000
421019800001112,1291,West Park,,0,0,4260000
421019800001113,1291,West Park,,0,0,4260000
421019800001114,1291,West Park,,0,0,4260000
421019800001115,1291,West Park,,0,0,4260000
421019800001116,1291,West Park,,0,0,4260000
421019800001117,1291,West Park,,0,0,4260000
421019800001118,1291,West Park,,0,0,4260000
421019800001119,1291,West Park,,0,0,4260000
421019800001120,1291,West Park,,0,0,4260000
421019800001121,1291,West Park,,0,0,4260000
421019800001122,1291,West Park,,0,0,4260000
421019800001123,1291,West Park,,0,0,4260000
421019800001124,1291,West Park,,0,0,4260000
421019800001125,1291,West Park,,0,0,4260000
421019800001126,1291,West Park,,0,0,4260000
421019800001127,1291,West Park,,0,0,4260000
421019800001128,1291,West Park,,0,0,4260000
421019800001129,1291,West Park,,0,0,4260000
421019800001130,1291,West Park,,0,0,4260000
421019800001131,1291,West Park,,0,0,4260000
421019800001132,1291,West Park,,0,0,4260000
421019800001133,1291,West Park,,0,0,4260000
421019800001134,1291,West Park,,0,0,4260000
421019800001135,1291,West Park,,0,0,4260000
421019800001152,1291,West Park,,0,0,4260000
421019800001153,1291,West Park,,0,0,4260000
421019800001154,1291,West Park,,0,0,4260000
421019800001155,1291,West Park,,0,0,4260000
421019800001156,1291,West Park,,0,0,4260000
421019800001157,1291,West Park,,0,0,4260000
421019800001197,1291,West Park,,0,0,4260000
421019800001198,1291,West Park,,0,0,4260000
421019800001237,1291,West Park,,0,0,4260000
421010361001000,1292,Normandy Village,,0,0,4260000
421010361001001,1292,Normandy Village,,0,0,4260000
421010361001002,1292,Normandy Village,,0,0,4260000
421010361001005,1292,Normandy Village,,0,0,4260000
421010361001006,1292,Normandy Village,,58,20,4260000
421010361001007,1292,Normandy Village,,111,34,4260000
421010361001008,1292,Normandy Village,,0,0,4260000
421010361001009,1292,Normandy Village,,0,0,4260000
421010361002000,1292,Normandy Village,,0,0,4260000
421010361002001,1292,Normandy Village,,0,0,4260000
421010361002002,1292,Normandy Village,,0,0,4260000
421010361002003,1292,Normandy Village,,65,22,4260000
421010361002004,1292,Normandy Village,,127,49,4260000
421010361002005,1292,Normandy Village,,74,35,4260000
421010361002006,1292,Normandy Village,,75,24,4260000
421010361002007,1292,Normandy Village,,0,0,4260000
421010361002008,1292,Normandy Village,,0,0,4260000
421010361002009,1292,Normandy Village,,178,64,4260000
421010361002010,1292,Normandy Village,,152,58,4260000
421010361002011,1292,Normandy Village,,153,55,4260000
421010361002012,1292,Normandy Village,,86,31,4260000
421010361002013,1292,Normandy Village,,76,25,4260000
421010361002014,1292,Normandy Village,,103,42,4260000
421010364001033,1292,Normandy Village,,0,0,4260000
421010364001034,1292,Normandy Village,,0,0,4260000
421010050001001,1293,Stadium District,,0,0,4260000
421010050001003,1293,Stadium District,,0,0,4260000
421010372001000,1293,Stadium District,,85,40,4260000
421010372001001,1293,Stadium District,,66,28,4260000
421010372001002,1293,Stadium District,,93,43,4260000
421010372001003,1293,Stadium District,,0,0,4260000
421010372001005,1293,Stadium District,,75,47,4260000
421010372001006,1293,Stadium District,,91,47,4260000
421010372001007,1293,Stadium District,,51,28,4260000
421010372001008,1293,Stadium District,,0,0,4260000
421010372001009,1293,Stadium District,,102,53,4260000
421010372001010,1293,Stadium District,,83,40,4260000
421010372001011,1293,Stadium District,,45,25,4260000
421010372001012,1293,Stadium District,,129,53,4260000
421010372001013,1293,Stadium District,,129,53,4260000
421010372001014,1293,Stadium District,,0,0,4260000
421010372001015,1293,Stadium District,,0,0,4260000
421010372001016,1293,Stadium District,,0,0,4260000
421010372001017,1293,Stadium District,,0,0,4260000
421010372001018,1293,Stadium District,,0,0,4260000
421010372001019,1293,Stadium District,,0,0,4260000
421010372002000,1293,Stadium District,,102,44,4260000
421010372002001,1293,Stadium District,,84,30,4260000
421010372002002,1293,Stadium District,,104,50,4260000
421010372002003,1293,Stadium District,,121,44,4260000
421010372002004,1293,Stadium District,,0,0,4260000
421010372002005,1293,Stadium District,,78,37,4260000
421010372002006,1293,Stadium District,,51,31,4260000
421010372002007,1293,Stadium District,,69,35,4260000
421010372002008,1293,Stadium District,,79,45,4260000
421010372002009,1293,Stadium District,,89,45,4260000
421010372002010,1293,Stadium District,,87,37,4260000
421010372002011,1293,Stadium District,,82,43,4260000
421010372002012,1293,Stadium District,,80,30,4260000
421010372002013,1293,Stadium District,,0,0,4260000
421010372002014,1293,Stadium District,,47,30,4260000
421010372002015,1293,Stadium District,,42,20,4260000
421010372002016,1293,Stadium District,,56,23,4260000
421010372002017,1293,Stadium District,,120,53,4260000
421010372002018,1293,Stadium District,,121,49,4260000
421010372002019,1293,Stadium District,,0,0,4260000
421010372003000,1293,Stadium District,,101,46,4260000
421010372003001,1293,Stadium District,,59,25,4260000
421010372003002,1293,Stadium District,,75,42,4260000
421010372003003,1293,Stadium District,,85,45,4260000
421010372003004,1293,Stadium District,,101,47,4260000
421010372003005,1293,Stadium District,,70,31,4260000
421010372003006,1293,Stadium District,,8,4,4260000
421010372003007,1293,Stadium District,,98,47,4260000
421010372003008,1293,Stadium District,,98,51,4260000
421010372004000,1293,Stadium District,,0,0,4260000
421010372004001,1293,Stadium District,,0,0,4260000
421010372004002,1293,Stadium District,,0,0,4260000
421010372004003,1293,Stadium District,,129,43,4260000
421010372004004,1293,Stadium District,,128,51,4260000
421010372004005,1293,Stadium District,,126,49,4260000
421010372004006,1293,Stadium District,,121,48,4260000
421010372004007,1293,Stadium District,,137,47,4260000
421010372004008,1293,Stadium District,,133,50,4260000
421010372004009,1293,Stadium District,,138,52,4260000
421010372004010,1293,Stadium District,,140,49,4260000
421010372004011,1293,Stadium District,,136,52,4260000
421010372004012,1293,Stadium District,,0,0,4260000
421010372004013,1293,Stadium District,,0,0,4260000
421010372004014,1293,Stadium District,,0,0,4260000
421010372004015,1293,Stadium District,,0,0,4260000
421010372004016,1293,Stadium District,,0,0,4260000
421010372004017,1293,Stadium District,,0,0,4260000
421010372004018,1293,Stadium District,,0,0,4260000
421010372004019,1293,Stadium District,,0,0,4260000
421010372004020,1293,Stadium District,,0,0,4260000
421010372004021,1293,Stadium District,,0,0,4260000
421010373001000,1293,Stadium District,,0,0,4260000
421010373001015,1293,Stadium District,,0,0,4260000
421010373001016,1293,Stadium District,,0,0,4260000
421010373001017,1293,Stadium District,,0,0,4260000
421010373001032,1293,Stadium District,,0,0,4260000
421010373001033,1293,Stadium District,,102,49,4260000
421010373001034,1293,Stadium District,,96,45,4260000
421010373001035,1293,Stadium District,,96,46,4260000
421010373001036,1293,Stadium District,,81,39,4260000
421010373001037,1293,Stadium District,,94,44,4260000
421010373001038,1293,Stadium District,,0,0,4260000
421010373003000,1293,Stadium District,,0,0,4260000
421019806001000,1293,Stadium District,,0,0,4260000
421019806001001,1293,Stadium District,,0,0,4260000
421019806001002,1293,Stadium District,,0,0,4260000
421019806001003,1293,Stadium District,,0,0,4260000
421019806001004,1293,Stadium District,,0,0,4260000
421019806001005,1293,Stadium District,,0,0,4260000
421019806001006,1293,Stadium District,,0,0,4260000
421019806001007,1293,Stadium District,,0,0,4260000
421019806001011,1293,Stadium District,,0,0,4260000
421019806001012,1293,Stadium District,,0,0,4260000
421019806001013,1293,Stadium District,,0,0,4260000
421019806001014,1293,Stadium District,,0,0,4260000
421019807001052,1293,Stadium District,,0,0,4260000
421019807001070,1293,Stadium District,,0,0,4260000
421019807001071,1293,Stadium District,,0,0,4260000
421019807001072,1293,Stadium District,,0,0,4260000
421019807001073,1293,Stadium District,,0,0,4260000
421019807001074,1293,Stadium District,,0,0,4260000
421019807001075,1293,Stadium District,,0,0,4260000
421019807001076,1293,Stadium District,,0,0,4260000
421019807001077,1293,Stadium District,,0,0,4260000
421019807001078,1293,Stadium District,,0,0,4260000
421019807001079,1293,Stadium District,,0,0,4260000
421019807001080,1293,Stadium District,,0,0,4260000
421019807001081,1293,Stadium District,,0,0,4260000
421019807001082,1293,Stadium District,,0,0,4260000
421019807001083,1293,Stadium District,,0,0,4260000
421019807001084,1293,Stadium District,,0,0,4260000
421019807001085,1293,Stadium District,,0,0,4260000
421019807001086,1293,Stadium District,,0,0,4260000
421019807001087,1293,Stadium District,,4,0,4260000
421019807001088,1293,Stadium District,,0,0,4260000
421019807001096,1293,Stadium District,,0,0,4260000
421019807001099,1293,Stadium District,,0,0,4260000
421019807001100,1293,Stadium District,,0,0,4260000
421019807001105,1293,Stadium District,,0,0,4260000
421019807001106,1293,Stadium District,,0,0,4260000
421019807001107,1293,Stadium District,,0,0,4260000
421010373001002,1299,Packer Park,,0,0,4260000
421010373001003,1299,Packer Park,,0,0,4260000
421010373001004,1299,Packer Park,,0,0,4260000
421010373001005,1299,Packer Park,,0,0,4260000
421010373001006,1299,Packer Park,,0,0,4260000
421010373001007,1299,Packer Park,,0,0,4260000
421010373001008,1299,Packer Park,,0,0,4260000
421010373001009,1299,Packer Park,,0,0,4260000
421010373001010,1299,Packer Park,,32,12,4260000
421010373001011,1299,Packer Park,,24,14,4260000
421010373001012,1299,Packer Park,,45,19,4260000
421010373001013,1299,Packer Park,,0,0,4260000
421010373001014,1299,Packer Park,,0,0,4260000
421010373001018,1299,Packer Park,,0,0,4260000
421010373001019,1299,Packer Park,,0,0,4260000
421010373001020,1299,Packer Park,,208,116,4260000
421010373001021,1299,Packer Park,,35,14,4260000
421010373001022,1299,Packer Park,,147,65,4260000
421010373001023,1299,Packer Park,,175,73,4260000
421010373001024,1299,Packer Park,,34,20,4260000
421010373001025,1299,Packer Park,,86,35,4260000
421010373001026,1299,Packer Park,,111,45,4260000
421010373001027,1299,Packer Park,,95,34,4260000
421010373001028,1299,Packer Park,,2,1,4260000
421010373001029,1299,Packer Park,,83,29,4260000
421010373001030,1299,Packer Park,,73,26,4260000
421010373001031,1299,Packer Park,,64,28,4260000
421010373001039,1299,Packer Park,,0,0,4260000
421010373001040,1299,Packer Park,,0,0,4260000
421010373001041,1299,Packer Park,,5,3,4260000
421010373001042,1299,Packer Park,,0,0,4260000
421010373001043,1299,Packer Park,,45,14,4260000
421010373001044,1299,Packer Park,,0,0,4260000
421010373002007,1299,Packer Park,,5,21,4260000
421010373002008,1299,Packer Park,,0,14,4260000
421010373002011,1299,Packer Park,,0,0,4260000
421010373002012,1299,Packer Park,,0,0,4260000
421010373002013,1299,Packer Park,,0,0,4260000
421010373002014,1299,Packer Park,,0,1,4260000
421010373002015,1299,Packer Park,,0,0,4260000
421010373002018,1299,Packer Park,,23,11,4260000
421010373002019,1299,Packer Park,,116,54,4260000
421010373002020,1299,Packer Park,,140,56,4260000
421010373002021,1299,Packer Park,,2,2,4260000
421010373002022,1299,Packer Park,,0,0,4260000
421010373002023,1299,Packer Park,,0,0,4260000
421010373002024,1299,Packer Park,,0,0,4260000
421010373002025,1299,Packer Park,,0,3,4260000
421010373002026,1299,Packer Park,,0,0,4260000
421010373002027,1299,Packer Park,,7,10,4260000
421010373002028,1299,Packer Park,,12,28,4260000
421010373002030,1299,Packer Park,,0,0,4260000
421010373002031,1299,Packer Park,,0,0,4260000
421010373002032,1299,Packer Park,,0,0,4260000
421010373002033,1299,Packer Park,,0,0,4260000
421010373002034,1299,Packer Park,,0,0,4260000
421010373002035,1299,Packer Park,,0,0,4260000
421010373002036,1299,Packer Park,,0,0,4260000
421010373002037,1299,Packer Park,,0,0,4260000
421010373002038,1299,Packer Park,,0,0,4260000
421010373002039,1299,Packer Park,,68,35,4260000
421010373002040,1299,Packer Park,,0,0,4260000
421010373002041,1299,Packer Park,,109,47,4260000
421010373002042,1299,Packer Park,,227,101,4260000
421010373002043,1299,Packer Park,,0,0,4260000
421010373002044,1299,Packer Park,,346,150,4260000
421010373002045,1299,Packer Park,,3,2,4260000
421010373002046,1299,Packer Park,,5,4,4260000
421010373002047,1299,Packer Park,,585,225,4260000
421010373002048,1299,Packer Park,,249,159,4260000
421010373002049,1299,Packer Park,,354,115,4260000
421010373003001,1299,Packer Park,,0,0,4260000
421010373003002,1299,Packer Park,,0,0,4260000
421010373003003,1299,Packer Park,,0,0,4260000
421010373003004,1299,Packer Park,,0,0,4260000
421010373003005,1299,Packer Park,,0,0,4260000
421010373003006,1299,Packer Park,,382,306,4260000
421010373003007,1299,Packer Park,,0,0,4260000
421010373003008,1299,Packer Park,,0,0,4260000
421010373003009,1299,Packer Park,,0,0,4260000
421010373003010,1299,Packer Park,,0,0,4260000
421010373003011,1299,Packer Park,,0,0,4260000
421010373003012,1299,Packer Park,,0,0,4260000
421010373003013,1299,Packer Park,,0,0,4260000
421010373003014,1299,Packer Park,,0,0,4260000
421010373003016,1299,Packer Park,,0,0,4260000
421010373003017,1299,Packer Park,,459,335,4260000
421010373003018,1299,Packer Park,,46,0,4260000
421010373003019,1299,Packer Park,,266,175,4260000
421010373003023,1299,Packer Park,,0,0,4260000
421019806001008,1299,Packer Park,,0,0,4260000
421019806001009,1299,Packer Park,,0,0,4260000
421019806001010,1299,Packer Park,,0,0,4260000
421010050001000,1294,Navy Yard,,0,0,4260000
421010050001002,1294,Navy Yard,,0,0,4260000
421010050001004,1294,Navy Yard,,0,0,4260000
421010050001005,1294,Navy Yard,,0,0,4260000
421010050001006,1294,Navy Yard,,0,0,4260000
421010050001007,1294,Navy Yard,,0,0,4260000
421010050001008,1294,Navy Yard,,0,0,4260000
421010050001009,1294,Navy Yard,,0,0,4260000
421010050001010,1294,Navy Yard,,0,0,4260000
421010050001011,1294,Navy Yard,,0,0,4260000
421010050001012,1294,Navy Yard,,0,0,4260000
421010050001013,1294,Navy Yard,,0,0,4260000
421010050001014,1294,Navy Yard,,0,0,4260000
421010050001015,1294,Navy Yard,,0,0,4260000
421010050001016,1294,Navy Yard,,4,1,4260000
421010050001017,1294,Navy Yard,,0,0,4260000
421010050001018,1294,Navy Yard,,0,0,4260000
421010050001019,1294,Navy Yard,,0,0,4260000
421010050001020,1294,Navy Yard,,0,0,4260000
421010050001021,1294,Navy Yard,,0,0,4260000
421010050001022,1294,Navy Yard,,0,0,4260000
421010050001023,1294,Navy Yard,,0,0,4260000
421010050001025,1294,Navy Yard,,0,0,4260000
421010050001026,1294,Navy Yard,,0,0,4260000
421010050001027,1294,Navy Yard,,0,0,4260000
421010050001028,1294,Navy Yard,,0,0,4260000
421010050001029,1294,Navy Yard,,0,0,4260000
421010050001030,1294,Navy Yard,,0,0,4260000
421010050001031,1294,Navy Yard,,0,0,4260000
421010050001032,1294,Navy Yard,,0,0,4260000
421010050001033,1294,Navy Yard,,0,0,4260000
421010050001034,1294,Navy Yard,,0,0,4260000
421010050001035,1294,Navy Yard,,0,0,4260000
421010050001036,1294,Navy Yard,,0,0,4260000
421010050001037,1294,Navy Yard,,0,0,4260000
421010050001038,1294,Navy Yard,,0,0,4260000
421010050001039,1294,Navy Yard,,0,0,4260000
421010050001040,1294,Navy Yard,,0,0,4260000
421010050001041,1294,Navy Yard,,0,0,4260000
421010050001042,1294,Navy Yard,,0,0,4260000
421010050001043,1294,Navy Yard,,0,0,4260000
421010050001044,1294,Navy Yard,,0,0,4260000
421010050001045,1294,Navy Yard,,0,0,4260000
421010050001046,1294,Navy Yard,,0,0,4260000
421010050001047,1294,Navy Yard,,0,0,4260000
421010050001048,1294,Navy Yard,,0,0,4260000
421010050001049,1294,Navy Yard,,0,0,4260000
421010050001050,1294,Navy Yard,,0,0,4260000
421010050001051,1294,Navy Yard,,0,0,4260000
421010050001052,1294,Navy Yard,,0,0,4260000
421010050001053,1294,Navy Yard,,0,0,4260000
421010050001054,1294,Navy Yard,,0,0,4260000
421010050001055,1294,Navy Yard,,0,0,4260000
421010050001056,1294,Navy Yard,,0,0,4260000
421010050001057,1294,Navy Yard,,0,0,4260000
421010050001058,1294,Navy Yard,,0,0,4260000
